wavelength_um,metallic_tm_R,metallic_tm_T,metallic_tm_emissivity,metallic_te_R,metallic_te_T,metallic_te_emissivity,insulating_tm_R,insulating_tm_T,insulating_tm_emissivity,insulating_te_R,insulating_te_T,insulating_te_emissivity
1.264499999999999957e+01,5.455402478024234947e-02,1.845579376289384387e-03,9.436003958434683314e-01,2.046958351956077171e-01,1.274440864984960993e-03,7.940297239394072948e-01,9.877707590489928080e-01,6.742553230274814929e-03,5.486687720732377066e-03,9.866525525240980032e-01,6.825312482558176623e-03,6.522134993343820138e-03
1.265000000000000036e+01,5.458103254274421223e-02,1.846169050042522145e-03,9.435727984072131980e-01,2.048641491056132913e-01,1.274566322761804243e-03,7.938612845716248589e-01,9.877806648007043666e-01,6.739610223799675018e-03,5.479724975495958370e-03,9.866636358953251307e-01,6.822377805484134382e-03,6.513986299190734942e-03
1.265500000000000114e+01,5.460810366580211295e-02,1.846760866574600514e-03,9.435451354676231972e-01,2.050324213704850518e-01,1.274692257476903526e-03,7.936928863720380534e-01,9.877905593513847116e-01,6.736669148332825006e-03,5.472771500282463432e-03,9.866747072562090937e-01,6.819444742576321640e-03,6.505848001214584696e-03
1.266000000000000014e+01,5.463523837275749417e-02,1.847354820722346041e-03,9.435174068065201869e-01,2.052006520304219817e-01,1.274818667927290995e-03,7.935245293016507384e-01,9.878004426986127795e-01,6.733730010376596554e-03,5.465827291010623944e-03,9.866857666003312488e-01,6.816513301986354065e-03,6.497720097682397125e-03
1.266499999999999915e+01,5.466243688676941659e-02,1.847950907350700981e-03,9.434896122058799017e-01,2.053688411255003565e-01,1.274945552913659286e-03,7.933562133215860124e-01,9.878103148400865230e-01,6.730792816380151179e-03,5.458892343533325829e-03,9.866968139214392641e-01,6.813583491805507569e-03,6.489602586755228303e-03
1.266999999999999993e+01,5.468969943081454510e-02,1.848549121352781668e-03,9.434617514478326195e-01,2.055369886956766035e-01,1.275072911240399684e-03,7.931879383930829919e-01,9.878201757736312372e-01,6.727857572739395255e-03,5.451966653629367575e-03,9.867078492134122580e-01,6.810655320065277761e-03,6.481495466522464201e-03
1.267500000000000071e+01,5.471702622769218649e-02,1.849149457649590768e-03,9.434338243146582759e-01,2.057050947807867458e-01,1.275200741715547476e-03,7.930197044774977000e-01,9.878300254971780214e-01,6.724924285797409355e-03,5.445050217024569213e-03,9.867188724702971037e-01,6.807728794737138815e-03,6.473398734965757524e-03
1.267999999999999972e+01,5.474441750000524909e-02,1.849751911189861583e-03,9.434058305888048945e-01,2.058731594205440718e-01,1.275329043150789541e-03,7.928515115363051757e-01,9.878398640087827642e-01,6.721992961844351980e-03,5.438143029372883783e-03,9.867298836862868905e-01,6.804803923733286804e-03,6.465312389979822709e-03
1.268500000000000050e+01,5.477187347020580355e-02,1.850356476949780067e-03,9.433777700528443999e-01,2.060411826545454628e-01,1.275457814361445489e-03,7.926833595310931457e-01,9.878496913066092677e-01,6.719063607118310431e-03,5.431245086272421842e-03,9.867408828557228118e-01,6.801880714906764595e-03,6.457236429370423643e-03
1.269000000000000128e+01,5.479939436055067392e-02,1.850963149932955331e-03,9.433496424895163601e-01,2.062091645222660641e-01,1.275587054166463100e-03,7.925152484235674644e-01,9.878595073889370193e-01,6.716136227805109132e-03,5.424356383257871589e-03,9.867518699730946086e-01,6.798959176051543388e-03,6.449170850853848044e-03
1.269500000000000028e+01,5.482698039313274596e-02,1.851571925170072703e-03,9.433214476816972338e-01,2.063771050630622272e-01,1.275716761388365639e-03,7.923471781755493382e-01,9.878693122541671867e-01,6.713210830038605394e-03,5.417476915794207891e-03,9.867628450330343526e-01,6.796039314903395273e-03,6.441115652062252145e-03
1.269999999999999929e+01,5.485463178987654703e-02,1.852182797718751476e-03,9.432931854124047000e-01,2.065450043161700666e-01,1.275846934853289150e-03,7.921791487489766581e-01,9.878791059008008579e-01,6.710287419901155188e-03,5.410606679297986880e-03,9.867738080303306569e-01,6.793121139138997254e-03,6.433070830530345820e-03
1.270500000000000007e+01,5.488234877252605448e-02,1.852795762663472486e-03,9.432648554648104255e-01,2.067128623207100668e-01,1.275977573390932361e-03,7.920111601058990036e-01,9.878888883274665744e-01,6.707366003423630499e-03,5.403745669109795077e-03,9.867847589599076930e-01,6.790204656377683314e-03,6.425036383714623732e-03
1.271000000000000085e+01,5.491013156266265349e-02,1.853410815115219892e-03,9.432364576222220798e-01,2.068806791156820868e-01,1.276108675834561465e-03,7.918432122084833047e-01,9.878986595328910214e-01,6.704446586585974428e-03,5.396893880523004165e-03,9.867956978168459514e-01,6.787289874180806037e-03,6.417012308973242540e-03
1.271499999999999986e+01,5.493798038170788489e-02,1.854027950211360612e-03,9.432079916680807807e-01,2.070484547399679687e-01,1.276240241020974112e-03,7.916753050190109553e-01,9.879084195159217874e-01,6.701529175317012116e-03,5.390051308761200505e-03,9.868066245963608152e-01,6.784376800052028915e-03,6.408998603587155903e-03
1.271999999999999886e+01,5.496589545091283557e-02,1.854647163115532215e-03,9.431794573859716424e-01,2.072161892323345356e-01,1.276372267790526309e-03,7.915074384998749268e-01,9.879181682755094895e-01,6.698613775495153300e-03,5.383217948995357161e-03,9.868175392938079993e-01,6.781465441438002013e-03,6.400995264753998708e-03
1.272500000000000142e+01,5.499387699135876995e-02,1.855268449017420445e-03,9.431508545596238857e-01,2.073838826314293171e-01,1.276504754987065624e-03,7.913396126135835429e-01,9.879279058107212075e-01,6.695700392948387980e-03,5.376393796330404540e-03,9.868284419046937650e-01,6.778555805728189373e-03,6.393002289578045630e-03
1.273000000000000043e+01,5.502192522397609392e-02,1.855891803132495325e-03,9.431221829728914097e-01,2.075515349757847128e-01,1.276637701457973475e-03,7.911718273227572595e-01,9.879376321207296030e-01,6.692789033454462494e-03,5.369578845815934504e-03,9.868393324246583775e-01,6.775647900255593256e-03,6.385019675086029203e-03
1.273499999999999943e+01,5.505004036953670826e-02,1.856517220701944370e-03,9.430934424097613400e-01,2.077191463038149388e-01,1.276771106054095956e-03,7.910040825901309969e-01,9.879473472048063698e-01,6.689879702741576874e-03,5.362773092452053324e-03,9.868502108494894287e-01,6.772741732296558986e-03,6.377047418214012303e-03
1.274000000000000021e+01,5.507822264864888767e-02,1.857144696992466806e-03,9.430646326543585811e-01,2.078867166538190259e-01,1.276904967629769643e-03,7.908363783785512524e-01,9.879570510623483237e-01,6.686972406487939891e-03,5.355976531163736398e-03,9.868610771751029631e-01,6.769837309071683080e-03,6.369085515825353809e-03
1.274500000000000099e+01,5.510647228175780815e-02,1.857774227296086871e-03,9.430357534909461492e-01,2.080542460639809299e-01,1.277039285042790148e-03,7.906687146509763231e-01,9.879667436928463164e-01,6.684067150322608661e-03,5.349189156831074890e-03,9.868719313975633511e-01,6.766934637745099408e-03,6.361133964691549451e-03
1.275000000000000000e+01,5.513478948917183153e-02,1.858405806929965161e-03,9.430068047038981938e-01,2.082217345723674784e-01,1.277174057154406702e-03,7.905010913704780817e-01,9.879764250959007788e-01,6.681163939825519871e-03,5.342410964273701379e-03,9.868827735130744072e-01,6.764033725425748142e-03,6.353192761499844646e-03
1.275499999999999901e+01,5.516317449103300130e-02,1.859039431236262242e-03,9.429777860777307508e-01,2.083891822169329222e-01,1.277309282829311313e-03,7.903335085002377580e-01,9.879860952712140598e-01,6.678262780527668453e-03,5.335641948258271726e-03,9.868936035179615152e-01,6.761134579167283817e-03,6.345261902871201024e-03
1.275999999999999979e+01,5.519162750733546535e-02,1.859675095581960402e-03,9.429486973970826469e-01,2.085565890355156882e-01,1.277444960935608404e-03,7.901659660035487143e-01,9.879957542185993091e-01,6.675363677911485757e-03,5.328882103489205116e-03,9.869044214087037137e-01,6.758237205967867166e-03,6.337341385328419154e-03
1.276500000000000057e+01,5.522014875792445598e-02,1.860312795358627517e-03,9.429195384467169427e-01,2.087239550658387399e-01,1.277581090344814384e-03,7.899984638438164453e-01,9.880054019379671537e-01,6.672466637410814395e-03,5.322131424622031891e-03,9.869152271818990574e-01,6.755341612771312634e-03,6.329431205329629981e-03
1.276999999999999957e+01,5.524873846249674092e-02,1.860952525982337465e-03,9.428903090115209329e-01,2.088912803455109657e-01,1.277717669931845504e-03,7.898310019845571350e-01,9.880150384293387988e-01,6.669571664411720960e-03,5.315389906249480198e-03,9.869260208342913732e-01,6.752447806466593989e-03,6.321531359242032848e-03
1.277500000000000036e+01,5.527739684059860409e-02,1.861594282893506633e-03,9.428610088765079222e-01,2.090585649120337564e-01,1.277854698575016769e-03,7.896635803893912176e-01,9.880246636928302628e-01,6.666678764252031118e-03,5.308657542917706064e-03,9.869368023627532738e-01,6.749555793888445399e-03,6.313641843358280825e-03
1.278000000000000114e+01,5.530612411163445680e-02,1.862238061556637176e-03,9.428316378268088993e-01,2.092258088027845186e-01,1.277992175155986000e-03,7.894961990220594750e-01,9.880342777286632572e-01,6.663787942222045187e-03,5.301934329114697635e-03,9.869475717642876011e-01,6.746665581817698834e-03,6.305762653894700018e-03
1.278500000000000014e+01,5.533492049486732345e-02,1.862883857460225509e-03,9.428021956476724252e-01,2.093930120550355212e-01,1.278130098559775944e-03,7.893288578464046079e-01,9.880438805371594135e-01,6.660899203564619661e-03,5.295220259275966804e-03,9.869583290360343097e-01,6.743777176981367340e-03,6.297893786984322916e-03
1.278999999999999915e+01,5.536378620941157652e-02,1.863531666116612041e-03,9.427726821244717392e-01,2.095601747059454845e-01,1.278268467674775798e-03,7.891615568263797842e-01,9.880534721187392844e-01,6.658012553475572276e-03,5.288515327785143355e-03,9.869690741752545904e-01,6.740890586052932995e-03,6.290035238692476618e-03
1.279499999999999993e+01,5.539272147424946502e-02,1.864181483061660895e-03,9.427430970426888823e-01,2.097272967925594145e-01,1.278407281392685479e-03,7.889942959260478617e-01,9.880630524739303366e-01,6.655127997103518073e-03,5.281819528966145288e-03,9.869798071793474126e-01,6.738005815652667839e-03,6.282187004999919590e-03
1.280000000000000071e+01,5.542172650821093616e-02,1.864833303854931219e-03,9.427134401879341263e-01,2.098943783518084638e-01,1.278546538608518659e-03,7.888270751095830535e-01,9.880726216033464127e-01,6.652245539550551146e-03,5.275132857103036199e-03,9.869905280458393104e-01,6.735122872347986886e-03,6.274349081812702691e-03
1.280499999999999972e+01,5.545080153000520040e-02,1.865487124079119249e-03,9.426837113459156647e-01,2.100614194205179530e-01,1.278686238220613173e-03,7.886598943412614915e-01,9.880821795077171510e-01,6.649365185872275867e-03,5.268455306410573143e-03,9.870012367723813851e-01,6.732241762653224347e-03,6.266521464965390566e-03
1.281000000000000050e+01,5.547994675819248322e-02,1.866142939340205333e-03,9.426539103024673683e-01,2.102284200353952692e-01,1.278826379130591122e-03,7.884927535854742153e-01,9.880917261878494617e-01,6.646486941078007249e-03,5.261786871072531013e-03,9.870119333567544118e-01,6.729362493030748189e-03,6.258704150214840049e-03
1.281500000000000128e+01,5.550916241120094907e-02,1.866800745267132352e-03,9.426240368435319095e-01,2.103953802330416067e-01,1.278966960243347597e-03,7.883256528067150715e-01,9.881012616446606112e-01,6.643610810131166458e-03,5.255127545208222381e-03,9.870226177968673964e-01,6.726485069890418902e-03,6.250897133242184697e-03
1.282000000000000028e+01,5.553844870732814465e-02,1.867460537511708360e-03,9.425940907551600967e-01,2.105623000499466657e-01,1.279107980467063038e-03,7.881585919695862641e-01,9.881107858791646770e-01,6.640736797949315512e-03,5.248477322886007518e-03,9.870332900907501372e-01,6.723609499590172366e-03,6.243100409659690410e-03
1.282499999999999929e+01,5.556844905602653650e-02,1.868140608974118867e-03,9.425634103349993520e-01,2.107257519151998770e-01,1.279269557283122839e-03,7.879949785275169871e-01,9.881200467219575234e-01,6.638030247957745975e-03,5.241923030084730609e-03,9.870437003159833189e-01,6.720900799206141508e-03,6.235398884810539576e-03
1.283000000000000007e+01,5.559859293906484201e-02,1.868824576853119141e-03,9.425325824840820044e-01,2.108887863780667948e-01,1.279433777496998383e-03,7.878317798444361975e-01,9.881292689035879873e-01,6.635343877195635717e-03,5.235387219216377022e-03,9.870540711742822326e-01,6.718211988106949535e-03,6.227716837610817839e-03
1.283500000000000085e+01,5.562880914343542454e-02,1.869510398124140001e-03,9.425016804584405161e-01,2.110517845149361138e-01,1.279598403184160167e-03,7.876686170818797406e-01,9.881384804744660633e-01,6.632659302733213448e-03,5.228860222800723288e-03,9.870644304621223331e-01,6.715524721622786325e-03,6.220044816254880621e-03
1.283999999999999986e+01,5.565909786901793166e-02,1.870198068833607216e-03,9.424707040621485010e-01,2.112147463593279650e-01,1.279763433345281701e-03,7.875054902073268526e-01,9.881476814357244010e-01,6.629976529405182117e-03,5.222342034870416927e-03,9.870747781780881969e-01,6.712839005917147807e-03,6.212382815994655326e-03
1.284499999999999886e+01,5.568945931556048418e-02,1.870887585047689011e-03,9.424396530993918164e-01,2.113776719446546493e-01,1.279928866983949098e-03,7.873423991883614637e-01,9.881568717885749198e-01,6.627295562005350305e-03,5.215832649419729905e-03,9.870851143208728695e-01,6.710154847107276978e-03,6.204730832019853502e-03
1.285000000000000142e+01,5.571989368266577758e-02,1.871578942852240770e-03,9.424085273744819968e-01,2.115405613042158073e-01,1.280094703106647407e-03,7.871793439926775271e-01,9.881660515343183571e-01,6.624616405286934059e-03,5.209332060394708877e-03,9.870954388892865250e-01,6.707472251264447530e-03,6.197088859449027473e-03
1.285500000000000043e+01,5.575040116979175508e-02,1.872272138352735864e-03,9.423773266918554770e-01,2.117034144712039989e-01,1.280260940722748693e-03,7.870163245880732461e-01,9.881752206743354972e-01,6.621939063962920327e-03,5.202840261701582522e-03,9.871057518822440313e-01,6.704791224413874512e-03,6.189456893342094174e-03
1.285999999999999943e+01,5.578098197627383292e-02,1.872967167673969665e-03,9.423460508560522753e-01,2.118662314787023715e-01,1.280427578844530248e-03,7.868533409424531833e-01,9.881843792100957202e-01,6.619263542706197920e-03,5.196357247198081855e-03,9.871160532987699465e-01,6.702111772535174899e-03,6.181834928694878578e-03
1.286500000000000021e+01,5.581163630129885173e-02,1.873664026960078629e-03,9.423146996717410850e-01,2.120290123596842990e-01,1.280594616487102386e-03,7.866903930238285936e-01,9.881935271431454559e-01,6.616589846149507209e-03,5.189883010705036853e-03,9.871263431379961872e-01,6.699433901562741427e-03,6.174222960441071335e-03
1.287000000000000099e+01,5.584236434391733062e-02,1.874362712374349040e-03,9.422832729437082833e-01,2.121917571470153807e-01,1.280762052668463517e-03,7.865274808003162033e-01,9.882026644751173983e-01,6.613917978885913707e-03,5.183417545996688025e-03,9.871366213991592531e-01,6.696757617385301967e-03,6.166620983455444946e-03
1.287500000000000000e+01,5.587316630306111975e-02,1.875063220099076281e-03,9.422517704768397229e-01,2.123544658734511925e-01,1.280929886409433146e-03,7.863646042401393199e-01,9.882117912077234001e-01,6.611247945468882656e-03,5.176960846807717245e-03,9.871468880816089975e-01,6.694082925846968173e-03,6.159028992544034360e-03
1.287999999999999901e+01,5.590404237750684624e-02,1.875765546335484823e-03,9.422201920761577032e-01,2.125171385716433936e-01,1.281098116733688300e-03,7.862017633116229476e-01,9.882209073427562496e-01,6.608579750412580875e-03,5.170512906831169556e-03,9.871571431847960820e-01,6.691409832746854705e-03,6.151446982457063270e-03
1.288499999999999979e+01,5.593499276591979569e-02,1.876469687303517235e-03,9.421885375467766721e-01,2.126797752741322878e-01,1.281266742667723632e-03,7.860389579832000040e-01,9.882300128820935559e-01,6.605913398192002524e-03,5.164073719714441617e-03,9.871673867082756404e-01,6.688738343839552812e-03,6.143874947884806793e-03
1.289000000000000057e+01,5.596601766681807283e-02,1.877175639241916152e-03,9.421568066939399744e-01,2.128423760133554554e-01,1.281435763240871802e-03,7.858761882234036600e-01,9.882391078276823171e-01,6.603248893242955227e-03,5.157643279074727687e-03,9.871776186517089435e-01,6.686068464835348037e-03,6.136312883455708432e-03
1.289499999999999957e+01,5.599711727859821991e-02,1.877883398407813147e-03,9.421249993229939834e-01,2.130049408216377893e-01,1.281605177485219127e-03,7.857134540008769985e-01,9.882481921815613468e-01,6.600586239962759165e-03,5.151221578475894021e-03,9.871878390148605131e-01,6.683400201400152563e-03,6.128760783739334306e-03
1.290000000000000036e+01,5.602829179953251748e-02,1.878592961076791393e-03,9.420931152393906549e-01,2.131674697312055944e-01,1.281774984435707062e-03,7.855507552843586927e-01,9.882572659458422892e-01,6.597925442709874980e-03,5.144808611447835786e-03,9.871980477976014523e-01,6.680733559156081143e-03,6.121218643242466555e-03
1.290500000000000114e+01,5.605954142775372573e-02,1.879304323542753397e-03,9.420611542487035139e-01,2.133299627741717663e-01,1.281945183130012720e-03,7.853880920426982160e-01,9.882663291227122837e-01,6.595266505804575109e-03,5.138404371483141185e-03,9.872082449998976772e-01,6.678068543681485794e-03,6.113686456420837009e-03
1.291000000000000014e+01,5.609086636127991882e-02,1.880017482117724318e-03,9.420291161566023419e-01,2.134924199825461166e-01,1.282115772608606119e-03,7.852254642448452948e-01,9.882753817144417363e-01,6.592609433528691387e-03,5.132008852029572299e-03,9.872184306218207972e-01,6.675405160511316618e-03,6.106164217667886182e-03
1.291499999999999915e+01,5.612226679798902607e-02,1.880732433131822052e-03,9.419970007688791558e-01,2.136548413882358444e-01,1.282286751914735005e-03,7.850628718598493538e-01,9.882844237233728846e-01,6.589954230126107704e-03,5.125622046501007723e-03,9.872286046635454504e-01,6.672743415136894556e-03,6.098651921317655052e-03
1.291999999999999993e+01,5.615374293564941166e-02,1.881449172933067054e-03,9.419648078914174549e-01,2.138172270230387917e-01,1.282458120094367819e-03,7.849003148568668431e-01,9.882934551519291233e-01,6.587300899802901386e-03,5.119243948267975311e-03,9.872387671253408659e-01,6.670083313006636497e-03,6.091149561652497643e-03
1.292500000000000071e+01,5.618529497190433847e-02,1.882167697887288885e-03,9.419325373302083193e-01,2.139795769186522145e-01,1.282629876196245741e-03,7.847377932051515792e-01,9.883024760026073441e-01,6.584649446727509729e-03,5.112874550665146185e-03,9.872489180075826321e-01,6.667424859526087377e-03,6.083657132891280572e-03
1.292999999999999972e+01,5.621692310425855515e-02,1.882888004377998711e-03,9.419001888913635101e-01,2.141418911066657049e-01,1.282802019271824792e-03,7.845753068740625169e-01,9.883114862779833754e-01,6.581999875030809799e-03,5.106513846985814842e-03,9.872590573107440370e-01,6.664768060057764051e-03,6.076174629198198909e-03
1.293500000000000050e+01,5.624862753011852790e-02,1.883610088806352001e-03,9.418677623810751687e-01,2.143041696185642442e-01,1.282974548375273886e-03,7.844128558330605294e-01,9.883204859807018794e-01,6.579352188806502667e-03,5.100161830491617941e-03,9.872691850353886300e-01,6.662112919922125003e-03,6.068702044689244963e-03
1.294000000000000128e+01,5.628040844674819104e-02,1.884333947590855363e-03,9.418352576056608916e-01,2.144664124857346699e-01,1.283147462563516460e-03,7.842504400517017471e-01,9.883294751134876766e-01,6.576706392111058772e-03,5.093818494401264677e-03,9.872793011821850984e-01,6.659459444397124520e-03,6.061239373417777118e-03
1.294500000000000028e+01,5.631226605130906782e-02,1.885059577167459786e-03,9.418026743715234295e-01,2.146286197394529083e-01,1.283320760896111646e-03,7.840880594996509911e-01,9.883384536791377517e-01,6.574062488964327669e-03,5.087483831897920625e-03,9.872894057519020494e-01,6.656807638718512804e-03,6.053786609379437772e-03
1.294999999999999929e+01,5.634420054083094653e-02,1.885786973989333603e-03,9.417700124851796639e-01,2.147907914108982408e-01,1.283494442435373101e-03,7.839257141466664525e-01,9.883474216805224755e-01,6.571420483349054917e-03,5.081157836128469621e-03,9.872994987453974636e-01,6.654157508080111791e-03,6.046343746522424636e-03
1.295500000000000007e+01,5.637621211223607653e-02,1.886516134526722852e-03,9.417372717532371817e-01,2.149529275311438115e-01,1.283668506246265356e-03,7.837634039626099058e-01,9.883563791205849380e-01,6.568780379211669636e-03,5.074840500203392328e-03,9.873095801636249114e-01,6.651509057634581897e-03,6.038910778740506739e-03
1.296000000000000085e+01,5.640830096232579693e-02,1.887247055266899447e-03,9.417044519824073756e-01,2.151150281311596801e-01,1.283842951396412272e-03,7.836011289174439343e-01,9.883653260023392839e-01,6.566142180462317471e-03,5.068531817198398612e-03,9.873196500076408810e-01,6.648862292492407206e-03,6.031487699866711766e-03
1.296499999999999986e+01,5.644046728778359667e-02,1.887979732714035845e-03,9.416715529795023354e-01,2.152770932418178740e-01,1.284017776956134990e-03,7.834388889812260448e-01,9.883742623288742646e-01,6.563505890974732221e-03,5.062231780151003196e-03,9.873297082785841283e-01,6.646217217723302331e-03,6.024074503692569346e-03
1.296999999999999886e+01,5.647271128518185912e-02,1.888714163389120047e-03,9.416385745514290750e-01,2.154391228938833391e-01,1.284192981998366926e-03,7.832766841241183275e-01,9.883831881033493527e-01,6.560871514586810900e-03,5.055940382063836384e-03,9.873397549777016557e-01,6.643573838355597456e-03,6.016671183942746796e-03
1.297500000000000142e+01,5.650503315097653995e-02,1.889450343829775615e-03,9.416055165051936404e-01,2.156011171180237662e-01,1.284368565598721645e-03,7.831145143163774636e-01,9.883921033289930769e-01,6.558239055100714351e-03,5.049657615906208777e-03,9.873497901063170712e-01,6.640932159376818598e-03,6.009277734306110209e-03
1.298000000000000043e+01,5.653743308151136515e-02,1.890188270590180799e-03,9.415723786478984447e-01,2.157630759448035396e-01,1.284544526835404389e-03,7.829523795283611642e-01,9.884010080091085726e-01,6.555608516282807399e-03,5.043383474608620007e-03,9.873598136658638946e-01,6.638292185733730977e-03,6.001894148402374396e-03
1.298499999999999943e+01,5.656991127302135602e-02,1.890927940241002173e-03,9.415391607867376056e-01,2.159249994046890386e-01,1.284720864789291222e-03,7.827902797305217319e-01,9.884099021470632573e-01,6.552979901863979773e-03,5.037117951072762889e-03,9.873698256578529175e-01,6.635653922332884584e-03,5.994520419814197872e-03
1.299000000000000021e+01,5.660246792162076934e-02,1.891669349369302705e-03,9.415058627290098237e-01,2.160868875280416712e-01,1.284897578543822347e-03,7.826282148934144978e-01,9.884187857463009319e-01,6.550353215540167390e-03,5.030861038158900705e-03,9.873798260838951846e-01,6.633017374040196118e-03,5.987156542064619308e-03
1.299500000000000099e+01,5.663510322332980518e-02,1.892412494578271567e-03,9.414724842820919593e-01,2.162487403451257006e-01,1.285074667185062604e-03,7.824661849876892727e-01,9.884276588103264594e-01,6.547728460971851024e-03,5.024612728701689617e-03,9.873898149456890039e-01,6.630382545681811138e-03,5.979802508629184984e-03
1.300000000000000000e+01,5.666781737404509578e-02,1.893157372487334726e-03,9.414390252534675652e-01,2.164105578861065249e-01,1.285252129801676968e-03,7.823041899840917912e-01,9.884365213427168673e-01,6.545105641784760599e-03,5.018373015498372135e-03,9.873997922450191700e-01,6.627749442043598394e-03,5.972458312937231617e-03
1.300499999999999901e+01,5.670061056955170986e-02,1.893903979731935937e-03,9.414054854507164505e-01,2.165723401810463467e-01,1.285429965484902355e-03,7.821422298534688178e-01,9.884453733471193493e-01,6.542484761569961060e-03,5.012141891310689656e-03,9.874097579837681771e-01,6.625118067872082239e-03,5.965123948359740691e-03
1.300999999999999979e+01,5.673348300554718893e-02,1.894652312963391455e-03,9.413718646814894786e-01,2.167340872599121393e-01,1.285608173328554133e-03,7.819803045667592656e-01,9.884542148272463802e-01,6.539865823883766506e-03,5.005919348869853312e-03,9.874197121639015640e-01,6.622488427874119107e-03,5.957799408224316931e-03
1.301500000000000057e+01,5.676643487760019841e-02,1.895402368848919314e-03,9.413381627535508667e-01,2.168957991525692908e-01,1.285786752429013326e-03,7.818184140950017458e-01,9.884630457868766040e-01,6.537248832248364686e-03,4.999705380875031288e-03,9.874296547874723551e-01,6.619860526717106543e-03,5.950484685810538375e-03
1.301999999999999957e+01,5.679946638118847646e-02,1.896154144071406870e-03,9.413043794747401050e-01,2.170574758887857114e-01,1.285965701885208399e-03,7.816565584093290164e-01,9.884718662298562775e-01,6.534633790151522965e-03,4.993499979992199571e-03,9.874395858566235029e-01,6.617234369029726532e-03,5.943179774346770555e-03
1.302500000000000036e+01,5.683257771167364580e-02,1.896907635329401912e-03,9.412705146529970479e-01,2.172191174982308903e-01,1.286145020798620245e-03,7.814947374809705360e-01,9.884806761600964942e-01,6.532020701046991652e-03,4.987303138856514183e-03,9.874495053735832251e-01,6.614609959401258552e-03,5.935884667015516383e-03
1.303000000000000114e+01,5.686576906432339040e-02,1.897662839336897340e-03,9.412365680963397097e-01,2.173807240104762006e-01,1.286324708273266140e-03,7.813329512812505762e-01,9.884894755815770706e-01,6.529409568354862213e-03,4.981114850068067181e-03,9.874594133406675578e-01,6.611987302382670711e-03,5.928599356949771498e-03
1.303500000000000014e+01,5.689904063429954140e-02,1.898419752823385376e-03,9.412025396128771426e-01,2.175422954549973698e-01,1.286504763415692804e-03,7.811711997815868891e-01,9.884982644983375533e-01,6.526800395461294924e-03,4.974935106201151813e-03,9.874693097602801339e-01,6.609366402485979640e-03,5.921323837233886424e-03
1.303999999999999915e+01,5.693239261664853612e-02,1.899178372533647224e-03,9.411684290108178752e-01,2.177038318611681789e-01,1.286685185334952549e-03,7.810094829534969252e-01,9.885070429144856563e-01,6.524193185719097399e-03,4.968763899795246297e-03,9.874791946349017469e-01,6.606747264185166418e-03,5.914058100913086730e-03
1.304499999999999993e+01,5.696582520633323293e-02,1.899938695227635765e-03,9.411342360984391586e-01,2.178653332582695945e-01,1.286865973142619973e-03,7.808478007685877298e-01,9.885158108341945971e-01,6.521587942447603162e-03,4.962601223357799782e-03,9.874890679671076699e-01,6.604129891915922444e-03,5.906802140976407690e-03
1.305000000000000071e+01,5.699933859820610627e-02,1.900700717680494202e-03,9.410999606841133902e-01,2.180267996754842730e-01,1.287047125952754450e-03,7.806861531985629377e-01,9.885245682616978780e-01,6.518984668933242368e-03,4.956447069368879674e-03,9.874989297595510029e-01,6.601514290075845455e-03,5.899555950373151607e-03
1.305499999999999972e+01,5.703293298702058478e-02,1.901464436682349197e-03,9.410656025762970112e-01,2.181882311418997800e-01,1.287228642881925282e-03,7.805245402152183321e-01,9.885333152012958369e-01,6.516383368429133280e-03,4.950301430275029849e-03,9.875087800149702222e-01,6.598900463024933924e-03,5.892319522004843893e-03
1.306000000000000050e+01,5.706660856743177301e-02,1.902229849038229552e-03,9.410311615835300625e-01,2.183496276865039554e-01,1.287410523049151417e-03,7.803629617904468407e-01,9.885420516573445449e-01,6.513784044155742324e-03,4.944164298499712819e-03,9.875186187361848500e-01,6.596288415085563642e-03,5.885092848729586365e-03
1.306500000000000128e+01,5.710036553399493175e-02,1.902996951568056670e-03,9.409966375144370732e-01,2.185109893381948221e-01,1.287592765575964983e-03,7.802014178962292101e-01,9.885507776342710162e-01,6.511186699300847668e-03,4.938035666428136107e-03,9.875284459260991188e-01,6.593678150542564044e-03,5.877875923358317177e-03
1.307000000000000028e+01,5.713420408116734461e-02,1.903765741106378060e-03,9.409620301777262830e-01,2.186723161257678738e-01,1.287775369586321517e-03,7.800399085046457737e-01,9.885594931365560001e-01,6.508591337019714422e-03,4.931915526424285497e-03,9.875382615876950876e-01,6.591069673643548676e-03,5.870668738661363739e-03
1.307499999999999929e+01,5.716812440331023315e-02,1.904536214502478356e-03,9.409273393821873110e-01,2.188336080779297865e-01,1.287958334206657212e-03,7.798784335878634622e-01,9.885681981687497455e-01,6.505997960435383476e-03,4.925803870814871033e-03,9.875480657240401916e-01,6.588462988599293364e-03,5.863471287360515032e-03
1.308000000000000007e+01,5.720212669468288658e-02,1.905308368620146431e-03,9.408925649366969290e-01,2.189948652232891479e-01,1.288141658565832752e-03,7.797169931181450186e-01,9.885768927354574576e-01,6.503406572638537921e-03,4.919700691904004518e-03,9.875578583382799147e-01,6.585858099583430034e-03,5.856283562136655255e-03
