lambda_um,pol,theta_deg,phi_deg,harmonics,R,T,A,R_reverse,T_reverse,A_reverse,emissivity_same_channel,emissivity_reverse_channel,eta,conservation,reverse_conservation
15.6987,LCP,8.0,0.0,121,0.9524101797097011,-1.1102230246251565e-16,0.04758982029029903,0.9834708465687984,-1.1102230246251565e-16,0.01652915343120179,0.01652915343120132,0.04758982029030043,0.031060666859097714,1.0,1.0
15.701600000000001,LCP,8.0,0.0,121,0.9559495398617674,0.0,0.044050460138232606,0.9836289526616797,0.0,0.01637104733832033,0.01637104733832011,0.04405046013823268,0.027679412799912494,1.0,1.0
15.704500000000001,LCP,8.0,0.0,121,0.9590432475408857,1.1102230246251565e-16,0.04095675245911428,0.9837667869269202,0.0,0.016233213073079778,0.01623321307307976,0.04095675245911694,0.02472353938603452,1.0,1.0
15.7074,LCP,8.0,0.0,121,0.9617558054992972,2.220446049250313e-16,0.038244194500702634,0.9838840240079452,0.0,0.01611597599205482,0.016115975992055144,0.038244194500703106,0.02212821850864749,1.0,1.0
15.7103,LCP,8.0,0.0,121,0.9641399975779212,-1.1102230246251565e-16,0.03586000242207886,0.9839801104916424,-1.1102230246251565e-16,0.01601988950835776,0.016019889508356422,0.03586000242207964,0.019840112913722438,1.0,1.0
15.7132,LCP,8.0,0.0,121,0.9662391167453128,0.0,0.0337608832546872,0.984054238452543,-2.220446049250313e-16,0.015945761547457176,0.01594576154745668,0.03376088325468454,0.01781512170723052,1.0,1.0
15.7161,LCP,8.0,0.0,121,0.9680886982472319,0.0,0.031911301752768094,0.9841053108670885,-1.1102230246251565e-16,0.015894689132911564,0.015894689132913482,0.03191130175276751,0.01601661261985461,1.0,1.0
15.719000000000001,LCP,8.0,0.0,121,0.9697178656554772,-1.1102230246251565e-16,0.0302821343445229,0.9841318969786359,-3.3306690738754696e-16,0.015868103021364422,0.015868103021364526,0.030282134344526798,0.014414031323158372,1.0,1.0
15.7219,LCP,8.0,0.0,121,0.9711503709387455,-1.1102230246251565e-16,0.028849629061254645,0.984132175057105,0.0,0.015867824942895008,0.015867824942895178,0.028849629061255107,0.012981804118359468,1.0,1.0
15.7248,LCP,8.0,0.0,121,0.9724053887738019,-1.1102230246251565e-16,0.027594611226198208,0.9841038591406774,-1.1102230246251565e-16,0.01589614085932264,0.01589614085932269,0.027594611226197253,0.011698470366875519,1.0,1.0
15.7277,LCP,8.0,0.0,121,0.9734981087500594,-1.1102230246251565e-16,0.026501891249940766,0.9840441051820745,-1.1102230246251565e-16,0.015955894817925573,0.015955894817924768,0.02650189124994015,0.010545996432015998,1.0,1.0
15.7306,LCP,8.0,0.0,121,0.9744401556318225,-2.220446049250313e-16,0.025559844368177653,0.983949390419021,0.0,0.016050609580979067,0.01605060958097985,0.025559844368174375,0.009509234787197802,1.0,1.0
15.733500000000001,LCP,8.0,0.0,121,0.9752398563235827,-2.220446049250313e-16,0.024760143676417535,0.983815357559813,1.1102230246251565e-16,0.016184642440186962,0.01618464244018714,0.024760143676414378,0.008575501236230396,1.0,1.0
15.7364,LCP,8.0,0.0,121,0.9759023616166875,1.1102230246251565e-16,0.024097638383312397,0.9836366122394742,-3.3306690738754696e-16,0.016363387760526097,0.01636338776052591,0.024097638383311613,0.007734250622786487,1.0,1.0
15.7393,LCP,8.0,0.0,121,0.9764296201520064,-2.220446049250313e-16,0.02357037984799376,0.9834064577422394,0.0,0.01659354225776052,0.016593542257760274,0.023570379847992862,0.006976837590233487,1.0,1.0
15.7422,LCP,8.0,0.0,121,0.9768201901548006,0.0,0.023179809845199417,0.9831165445652528,1.1102230246251565e-16,0.01688345543474717,0.016883455434747622,0.023179809845198466,0.006296354410451795,1.0,1.0
15.7451,LCP,8.0,0.0,121,0.9770688599229937,2.220446049250313e-16,0.02293114007700604,0.9827564030390081,0.0,0.01724359696099187,0.01724359696099351,0.022931140077005793,0.005687543116012529,1.0,1.0
15.748000000000001,LCP,8.0,0.0,121,0.9771660287632322,-1.1102230246251565e-16,0.022833971236767885,0.9823128133998388,0.0,0.017687186600161203,0.017687186600162,0.022833971236768603,0.005146784636605884,1.0,1.0
15.7509,LCP,8.0,0.0,121,0.9770967731254305,1.1102230246251565e-16,0.022903226874569364,0.9817689470229005,-1.1102230246251565e-16,0.01823105297709954,0.018231052977099864,0.0229032268745687,0.0046721738974695,1.0,1.0
15.7538,LCP,8.0,0.0,121,0.9768394836210463,-1.1102230246251565e-16,0.02316051637895377,0.9811031811192332,2.220446049250313e-16,0.018896818880766542,0.018896818880767642,0.023160516378953826,0.004263697498186128,1.0,1.0
